Date,Time,Precip,SWC,Stemp,Evapo,AirTemp
12/29/2010,9:00,0,0.173,0.402,0.059,0.753
12/29/2010,10:00,0,0.172,0.404,0.079,1.068
12/29/2010,11:00,0,0.17,0.429,0.136,2.043
12/29/2010,12:00,0,0.173,0.439,0.109,1.014
12/29/2010,13:00,0,0.176,0.444,0.105,0.862
12/29/2010,14:00,0.254,0.176,0.445,0.094,0.851
12/29/2010,15:00,0,0.176,0.445,0.087,0.768
12/29/2010,16:00,0,0.176,0.446,0.073,0.577
12/29/2010,17:00,0,0.176,0.447,0.046,-0.192
12/29/2010,18:00,0,0.176,0.448,0.017,-0.313
12/29/2010,19:00,0,0.176,0.454,0.017,-0.168
12/29/2010,20:00,0,0.176,0.456,0.018,-0.142
12/29/2010,21:00,0,0.175,0.456,0.017,0.009
12/29/2010,22:00,0,0.175,0.456,0.016,-0.255
12/29/2010,23:00,0,0.174,0.456,0.016,-0.042
12/30/2010,0:00,0,0.173,0.456,0.008,-0.687
12/30/2010,1:00,0,0.173,0.456,0,-1.307
12/30/2010,2:00,0,0.173,0.455,-0.001,-1.792
12/30/2010,3:00,0,0.173,0.436,0,-4.378
12/30/2010,4:00,0,0.173,0.436,0,-4.77
12/30/2010,5:00,0,0.173,0.439,0,-5.01
12/30/2010,6:00,0,0.173,0.441,0.001,-5.777
12/30/2010,7:00,0,0.173,0.443,0.001,-6.467
12/30/2010,8:00,0,0.173,0.44,0.001,-7.064
12/30/2010,9:00,0,0.173,0.427,0.009,-7.405
12/30/2010,10:00,0,0.173,0.423,0.036,-7.737
12/30/2010,11:00,0,0.173,0.421,0.066,-7.579
12/30/2010,12:00,0,0.172,0.434,0.094,-7.523
12/30/2010,13:00,0,0.172,0.44,0.107,-7.649
12/30/2010,14:00,0,0.172,0.44,0.122,-7.635
12/30/2010,15:00,0,0.172,0.431,0.068,-9.11
12/30/2010,16:00,0,0.173,0.426,0.035,-10.51
12/30/2010,17:00,0,0.173,0.433,0.027,-10.86
12/30/2010,18:00,0,0.174,0.44,0.006,-11.87
12/30/2010,19:00,0,0.174,0.445,0.005,-12.24
12/30/2010,20:00,0,0.174,0.446,0.005,-12.33
12/30/2010,21:00,0,0.174,0.447,0.004,-12.7
12/30/2010,22:00,0,0.175,0.445,0.003,-12.81
12/30/2010,23:00,0,0.174,0.438,0.003,-12.93
12/31/2010,0:00,0,0.174,0.427,0.004,-13.02
12/31/2010,1:00,0,0.174,0.426,0.003,-13.48
12/31/2010,2:00,0,0.174,0.402,0.003,-13.83
12/31/2010,3:00,0,0.174,0.405,0.003,-14.09
12/31/2010,4:00,0,0.174,0.41,0.005,-13.86
12/31/2010,5:00,0,0.174,0.407,0.004,-13.83
12/31/2010,6:00,0,0.174,0.384,0.005,-13.78
12/31/2010,7:00,0,0.173,0.382,0.005,-13.97
12/31/2010,8:00,0,0.173,0.363,0.006,-13.9
12/31/2010,9:00,0,0.173,0.349,0.024,-13.22
12/31/2010,10:00,0,0.172,0.337,0.069,-11.59
12/31/2010,11:00,0,0.171,0.328,0.106,-10.42
12/31/2010,12:00,0,0.169,0.329,0.135,-9.61
12/31/2010,13:00,0,0.169,0.334,0.148,-8.96
12/31/2010,14:00,0,0.168,0.337,0.143,-8.67
12/31/2010,15:00,0,0.168,0.338,0.119,-8.77
12/31/2010,16:00,0,0.169,0.341,0.084,-9.13
12/31/2010,17:00,0,0.17,0.342,0.031,-10.68
12/31/2010,18:00,0,0.171,0.332,0.002,-12.77
12/31/2010,19:00,0,0.171,0.341,0.001,-12.57
12/31/2010,20:00,0,0.171,0.346,0.001,-12.84
12/31/2010,21:00,0,0.171,0.347,0.001,-12.77
12/31/2010,22:00,0,0.171,0.331,0.002,-12.9
12/31/2010,23:00,0,0.171,0.308,-0.002,-15.79
1/1/2011,0:00,0,0.171,0.303,-0.003,-16.01
1/1/2011,1:00,0,0.171,0.307,0.002,-12.89
1/1/2011,2:00,0,0.17,0.295,0.003,-12.75
1/1/2011,3:00,0,0.17,0.27,0.004,-13.39
1/1/2011,4:00,0,0.17,0.253,0.003,-14.26
1/1/2011,5:00,0,0.169,0.249,-0.002,-16.1
1/1/2011,6:00,0,0.17,0.23,-0.004,-18.03
1/1/2011,7:00,0,0.17,0.215,-0.004,-18.95
1/1/2011,8:00,0,0.17,0.208,-0.003,-17.46
1/1/2011,9:00,0,0.169,0.188,0.009,-16.17
1/1/2011,10:00,0,0.168,0.188,0.078,-9.99
1/1/2011,11:00,0.508,0.165,0.163,0.137,-7.92
1/1/2011,12:00,0,0.163,0.146,0.16,-7.505
1/1/2011,13:00,0,0.161,0.141,0.171,-6.815
1/1/2011,14:00,0,0.16,0.139,0.169,-6.231
1/1/2011,15:00,0,0.16,0.138,0.141,-5.532
1/1/2011,16:00,0,0.16,0.138,0.098,-4.394
1/1/2011,17:00,0,0.162,0.138,0.022,-6.481
1/1/2011,18:00,0,0.163,0.14,-0.002,-10.53
1/1/2011,19:00,0,0.164,0.148,-0.006,-12.96
1/1/2011,20:00,0,0.165,0.141,-0.003,-13.08
1/1/2011,21:00,0,0.165,0.136,-0.004,-13.26
1/1/2011,22:00,0,0.164,0.136,-0.005,-14.05
1/1/2011,23:00,0,0.164,0.108,-0.002,-12.79
1/2/2011,0:00,0,0.163,0.085,-0.005,-14.16
1/2/2011,1:00,0,0.163,0.084,-0.005,-13.27
1/2/2011,2:00,0,0.162,0.056,-0.007,-15.43
1/2/2011,3:00,0,0.162,0.037,-0.005,-14.56
1/2/2011,4:00,0,0.162,0.033,-0.006,-14.63
1/2/2011,5:00,0,0.161,0.015,-0.004,-14.88
1/2/2011,6:00,0,0.161,-0.011,-0.006,-15.51
1/2/2011,7:00,0,0.16,-0.022,-0.004,-14.67
1/2/2011,8:00,0,0.159,-0.024,-0.004,-14.16
1/2/2011,9:00,0,0.158,-0.037,0.014,-12.29
1/2/2011,10:00,0,0.157,-0.065,0.05,-11.37
1/2/2011,11:00,0,0.156,-0.07,0.094,-10.07
1/2/2011,12:00,0,0.154,-0.096,0.103,-9.78
1/2/2011,13:00,0,0.153,-0.096,0.137,-7.925
1/2/2011,14:00,0,0.153,-0.087,0.149,-6.561
1/2/2011,15:00,0,0.153,-0.076,0.105,-6.669
1/2/2011,16:00,0,0.153,-0.072,0.052,-8.39
1/2/2011,17:00,0,0.154,-0.063,0.018,-9.59
1/2/2011,18:00,0,0.155,-0.055,-0.003,-10.93
1/2/2011,19:00,0,0.155,-0.048,-0.005,-11.71
1/2/2011,20:00,0,0.155,-0.043,-0.005,-11.05
1/2/2011,21:00,0,0.155,-0.045,-0.008,-11.09
1/2/2011,22:00,0,0.155,-0.046,-0.007,-10.85
1/2/2011,23:00,0,0.155,-0.07,-0.007,-12.12
1/3/2011,0:00,0,0.155,-0.09,-0.004,-12.35
1/3/2011,1:00,0,0.155,-0.094,-0.001,-11.13
1/3/2011,2:00,0,0.155,-0.105,-0.002,-11.86
1/3/2011,3:00,0,0.155,-0.13,-0.004,-13.42
1/3/2011,4:00,0,0.155,-0.138,-0.003,-12.4
1/3/2011,5:00,0,0.155,-0.152,-0.005,-14.43
1/3/2011,6:00,0,0.154,-0.173,-0.003,-13.21
1/3/2011,7:00,0,0.154,-0.187,-0.002,-12.93
1/3/2011,8:00,0,0.154,-0.189,0,-12.15
1/3/2011,9:00,0,0.153,-0.202,0.047,-8.22
1/3/2011,10:00,0,0.151,-0.229,0.105,-6.013
1/3/2011,11:00,0,0.149,-0.231,0.129,-5.344
1/3/2011,12:00,0,0.148,-0.246,0.156,-4.254
1/3/2011,13:00,0,0.148,-0.246,0.221,-2.653
1/3/2011,14:00,0,0.148,-0.214,0.202,-2.199
1/3/2011,15:00,0,0.149,-0.203,0.166,-2.245
1/3/2011,16:00,0,0.149,-0.202,0.105,-2.714
1/3/2011,17:00,0,0.15,-0.197,0.022,-4.147
1/3/2011,18:00,0,0.15,-0.182,-0.011,-7.677
1/3/2011,19:00,0,0.151,-0.165,-0.013,-9.95
1/3/2011,20:00,0,0.152,-0.153,-0.009,-10.81
1/3/2011,21:00,0,0.152,-0.149,-0.009,-11.02
1/3/2011,22:00,0,0.152,-0.147,-0.007,-9.34
1/3/2011,23:00,0,0.152,-0.163,-0.01,-10.49
1/4/2011,0:00,0,0.152,-0.199,-0.011,-10.12
1/4/2011,1:00,0,0.151,-0.224,-0.014,-7.815
1/4/2011,2:00,0,0.15,-0.27,-0.013,-7.995
1/4/2011,3:00,0,0.15,-0.279,-0.01,-8.62
1/4/2011,4:00,0,0.15,-0.312,-0.011,-9.45
1/4/2011,5:00,0,0.15,-0.32,-0.012,-9
1/4/2011,6:00,0,0.149,-0.345,-0.011,-11.55
1/4/2011,7:00,0,0.15,-0.367,-0.013,-10.41
1/4/2011,8:00,0,0.15,-0.389,-0.01,-9.93
1/4/2011,9:00,0,0.149,-0.425,0.021,-7.406
1/4/2011,10:00,0,0.148,-0.447,0.095,-3.281
1/4/2011,11:00,0,0.146,-0.469,0.174,-0.971
1/4/2011,12:00,0,0.144,-0.479,0.217,-0.587
1/4/2011,13:00,0,0.143,-0.483,0.242,0.679
1/4/2011,14:00,0,0.143,-0.437,0.238,1.898
1/4/2011,15:00,0,0.144,-0.408,0.197,1.94
1/4/2011,16:00,0,0.144,-0.378,0.135,2.246
1/4/2011,17:00,0,0.145,-0.358,0.031,0.859
1/4/2011,18:00,0,0.146,-0.334,-0.009,-3.188
1/4/2011,19:00,0,0.147,-0.316,-0.013,-5.795
1/4/2011,20:00,0,0.148,-0.296,-0.013,-6.925
1/4/2011,21:00,0,0.148,-0.281,-0.012,-9.2
1/4/2011,22:00,0,0.148,-0.292,-0.012,-9.01
1/4/2011,23:00,0,0.148,-0.322,-0.011,-9.45
1/5/2011,0:00,0,0.148,-0.385,-0.01,-8.8
1/5/2011,1:00,0,0.148,-0.456,-0.01,-8.09
1/5/2011,2:00,0,0.148,-0.524,-0.011,-9.56
1/5/2011,3:00,0,0.148,-0.569,-0.006,-8.37
1/5/2011,4:00,0,0.148,-0.626,-0.012,-10.81
1/5/2011,5:00,0,0.147,-0.69,-0.011,-10.42
1/5/2011,6:00,0,0.147,-0.759,-0.009,-9.39
1/5/2011,7:00,0,0.147,-0.834,-0.012,-10.32
1/5/2011,8:00,0,0.146,-0.912,-0.009,-10.85
1/5/2011,9:00,0,0.146,-0.985,0.023,-6.512
1/5/2011,10:00,0,0.144,-1.066,0.096,-3.377
1/5/2011,11:00,0,0.141,-1.136,0.178,-0.901
1/5/2011,12:00,0,0.138,-1.121,0.235,1.041
1/5/2011,13:00,0,0.138,-1.033,0.258,2.233
1/5/2011,14:00,0,0.138,-0.917,0.236,1.83
1/5/2011,15:00,0,0.138,-0.817,0.194,1.787
1/5/2011,16:00,0,0.139,-0.733,0.13,1.764
1/5/2011,17:00,0,0.14,-0.671,0.036,0.385
1/5/2011,18:00,0,0.142,-0.627,-0.007,-3.37
1/5/2011,19:00,0,0.143,-0.571,-0.007,-5.485
1/5/2011,20:00,0,0.143,-0.545,-0.011,-7.665
1/5/2011,21:00,0,0.143,-0.519,-0.013,-8.26
1/5/2011,22:00,0,0.143,-0.533,-0.014,-9.14
1/5/2011,23:00,0,0.143,-0.589,-0.006,-6.461
1/6/2011,0:00,0,0.143,-0.677,0.001,-4.093
1/6/2011,1:00,0,0.143,-0.791,-0.008,-9.03
1/6/2011,2:00,0,0.143,-0.91,-0.006,-7.857
1/6/2011,3:00,0,0.143,-1.025,-0.002,-7.307
1/6/2011,4:00,0,0.142,-1.125,-0.007,-7.609
1/6/2011,5:00,0,0.142,-1.195,-0.007,-8.48
1/6/2011,6:00,0,0.142,-1.259,-0.008,-9.99
1/6/2011,7:00,0,0.141,-1.326,-0.003,-6.909
1/6/2011,8:00,0,0.141,-1.394,-0.004,-7.478
1/6/2011,9:00,0,0.14,-1.45,0.015,-6.779
1/6/2011,10:00,0,0.139,-1.508,0.061,-3.624
1/6/2011,11:00,0,0.137,-1.494,0.124,-2.196
1/6/2011,12:00,0,0.135,-1.436,0.172,-0.513
1/6/2011,13:00,0,0.134,-1.307,0.194,0.227
1/6/2011,14:00,0,0.134,-1.157,0.206,1.099
1/6/2011,15:00,0,0.134,-1.029,0.174,1.155
1/6/2011,16:00,0,0.135,-0.922,0.094,0.404
1/6/2011,17:00,0,0.136,-0.838,0.029,-1.291
1/6/2011,18:00,0,0.137,-0.772,-0.009,-3.586
1/6/2011,19:00,0,0.138,-0.723,-0.012,-5.382
1/6/2011,20:00,0,0.138,-0.668,-0.01,-6.497
1/6/2011,21:00,0,0.138,-0.665,-0.008,-5.647
1/6/2011,22:00,0,0.138,-0.709,-0.008,-5.035
1/6/2011,23:00,0,0.138,-0.781,-0.007,-4.148
1/7/2011,0:00,0,0.138,-0.863,-0.004,-4.001
1/7/2011,1:00,0,0.138,-0.958,-0.005,-4.799
1/7/2011,2:00,0,0.138,-1.055,-0.006,-4.651
1/7/2011,3:00,0,0.138,-1.161,-0.008,-5.867
1/7/2011,4:00,0,0.138,-1.266,-0.007,-6.564
1/7/2011,5:00,0,0.138,-1.37,-0.005,-6.239
1/7/2011,6:00,0,0.137,-1.466,-0.007,-5.866
1/7/2011,7:00,0,0.137,-1.538,-0.011,-6.748
1/7/2011,8:00,0,0.137,-1.599,-0.006,-7.674
1/7/2011,9:00,0,0.136,-1.669,0.021,-5.695
1/7/2011,10:00,0,0.134,-1.7,0.093,-3.376
1/7/2011,11:00,0,0.132,-1.7,0.157,-1.924
1/7/2011,12:00,0,0.13,-1.596,0.208,-0.316
1/7/2011,13:00,0,0.129,-1.425,0.235,1.014
1/7/2011,14:00,0,0.129,-1.254,0.226,1.676
1/7/2011,15:00,0,0.13,-1.106,0.188,1.492
1/7/2011,16:00,0,0.13,-0.984,0.138,1.206
1/7/2011,17:00,0,0.132,-0.889,0.057,0.201
1/7/2011,18:00,0,0.133,-0.805,-0.009,-2.764
1/7/2011,19:00,0,0.134,-0.743,-0.009,-3.401
1/7/2011,20:00,0,0.134,-0.681,-0.017,-4.365
1/7/2011,21:00,0,0.134,-0.645,-0.016,-3.791
1/7/2011,22:00,0,0.134,-0.62,-0.014,-4.41
1/7/2011,23:00,0,0.134,-0.61,-0.013,-4.659
1/8/2011,0:00,0,0.134,-0.617,-0.014,-4.337
1/8/2011,1:00,0,0.134,-0.628,-0.013,-4.72
1/8/2011,2:00,0,0.134,-0.673,-0.013,-5.185
1/8/2011,3:00,0,0.134,-0.736,-0.011,-5.22
1/8/2011,4:00,0,0.134,-0.812,-0.011,-6.246
1/8/2011,5:00,0,0.134,-0.914,-0.012,-6.79
1/8/2011,6:00,0,0.135,-1.024,-0.011,-6.814
1/8/2011,7:00,0,0.135,-1.151,-0.011,-7.706
1/8/2011,8:00,0,0.135,-1.29,-0.01,-6.432
1/8/2011,9:00,0,0.134,-1.44,0.026,-2.991
1/8/2011,10:00,0,0.132,-1.569,0.113,0.301
1/8/2011,11:00,0,0.129,-1.604,0.201,2.669
1/8/2011,12:00,0,0.127,-1.509,0.254,3.52
1/8/2011,13:00,0,0.127,-1.332,0.285,4.788
1/8/2011,14:00,0,0.127,-1.163,0.279,5.962
1/8/2011,15:00,0,0.128,-1.011,0.257,7.735
1/8/2011,16:00,0,0.129,-0.891,0.183,7.251
1/8/2011,17:00,0,0.13,-0.8,0.078,5.545
1/8/2011,18:00,0,0.131,-0.718,0.007,3.347
1/8/2011,19:00,0,0.131,-0.656,0.018,3.951
1/8/2011,20:00,0,0.131,-0.602,0.01,3.277
1/8/2011,21:00,0,0.131,-0.563,0.016,3.51
1/8/2011,22:00,0,0.131,-0.538,0.016,3.997
1/8/2011,23:00,0,0.131,-0.494,0.007,3.077
1/9/2011,0:00,0,0.132,-0.48,0.011,2.866
1/9/2011,1:00,0,0.132,-0.47,0.005,2.573
1/9/2011,2:00,0,0.132,-0.444,0.008,2.448
1/9/2011,3:00,0,0.132,-0.422,0.011,2.536
1/9/2011,4:00,0,0.132,-0.422,0.01,1.738
1/9/2011,5:00,0,0.132,-0.416,0.006,0.625
1/9/2011,6:00,0,0.132,-0.422,0.007,0.626
1/9/2011,7:00,0,0.132,-0.462,0.008,0.947
1/9/2011,8:00,0,0.133,-0.504,0.008,1.212
1/9/2011,9:00,0,0.132,-0.561,0.055,2.427
1/9/2011,10:00,0,0.13,-0.61,0.133,4.173
1/9/2011,11:00,0,0.128,-0.631,0.235,5.733
1/9/2011,12:00,0,0.128,-0.614,0.277,5.683
1/9/2011,13:00,0,0.128,-0.562,0.27,5.525
1/9/2011,14:00,0,0.129,-0.521,0.281,6.366
1/9/2011,15:00,0,0.13,-0.48,0.245,6.327
1/9/2011,16:00,0,0.13,-0.433,0.172,6.294
1/9/2011,17:00,0,0.131,-0.386,0.081,5.081
1/9/2011,18:00,0,0.133,-0.345,0.018,2.412
1/9/2011,19:00,0,0.133,-0.314,0.014,1.696
1/9/2011,20:00,0,0.133,-0.286,0.015,1.392
1/9/2011,21:00,0,0.133,-0.255,0.015,0.751
1/9/2011,22:00,0,0.133,-0.25,0.015,1.022
1/9/2011,23:00,0,0.134,-0.239,0.014,0.654
1/10/2011,0:00,0,0.134,-0.22,0.016,0.05
1/10/2011,1:00,0,0.134,-0.216,0.008,-0.759
1/10/2011,2:00,0,0.134,-0.197,0.002,-1.079
1/10/2011,3:00,0,0.134,-0.187,0.003,-1.285
1/10/2011,4:00,0,0.132,-0.19,0.001,-1
1/10/2011,5:00,0,0.132,-0.193,-0.002,-1.276
1/10/2011,6:00,0,0.133,-0.194,-0.007,-3.878
1/10/2011,7:00,0,0.133,-0.223,-0.009,-5.956
1/10/2011,8:00,0,0.133,-0.235,-0.009,-6.453
1/10/2011,9:00,0,0.133,-0.275,0.012,-6.143
1/10/2011,10:00,0,0.132,-0.312,0.043,-5.688
1/10/2011,11:00,0,0.131,-0.348,0.096,-4.93
1/10/2011,12:00,0,0.129,-0.357,0.187,-3.595
1/10/2011,13:00,0,0.129,-0.33,0.195,-2.723
1/10/2011,14:00,0,0.13,-0.312,0.166,-2.697
1/10/2011,15:00,0,0.13,-0.311,0.149,-2.767
1/10/2011,16:00,0,0.131,-0.283,0.122,-2.284
1/10/2011,17:00,0,0.133,-0.253,0.043,-3.278
1/10/2011,18:00,0,0.135,-0.25,-0.003,-5.903
1/10/2011,19:00,0,0.136,-0.241,-0.002,-6.767
1/10/2011,20:00,0,0.136,-0.233,-0.01,-9.31
1/10/2011,21:00,0,0.137,-0.245,-0.008,-10.2
1/10/2011,22:00,0,0.137,-0.287,-0.005,-10.76
1/10/2011,23:00,0,0.137,-0.399,-0.007,-12.3
1/11/2011,0:00,0,0.137,-0.581,-0.006,-11.94
1/11/2011,1:00,0,0.137,-0.854,-0.006,-12.47
1/11/2011,2:00,0,0.136,-1.217,-0.003,-11.66
1/11/2011,3:00,0,0.135,-1.616,-0.003,-11.74
1/11/2011,4:00,0,0.134,-2.017,-0.005,-11.8
1/11/2011,5:00,0,0.134,-2.409,-0.004,-12.18
1/11/2011,6:00,0,0.133,-2.765,-0.005,-12.54
1/11/2011,7:00,0,0.132,-3.072,-0.001,-12.1
1/11/2011,8:00,0,0.131,-3.331,-0.003,-12.22
1/11/2011,9:00,0,0.13,-3.513,0.014,-11.22
1/11/2011,10:00,0,0.127,-3.469,0.038,-9.74
1/11/2011,11:00,0,0.124,-3.143,0.088,-7.803
1/11/2011,12:00,0,0.122,-2.574,0.102,-6.607
1/11/2011,13:00,0,0.122,-2.048,0.081,-6.279
1/11/2011,14:00,0,0.121,-1.711,0.126,-4.921
1/11/2011,15:00,0,0.12,-1.427,0.118,-3.96
1/11/2011,16:00,0,0.121,-1.205,0.077,-4.421
1/11/2011,17:00,0,0.123,-1.087,0.037,-5.328
1/11/2011,18:00,0,0.123,-1.076,0.006,-6.262
1/11/2011,19:00,0,0.124,-1.159,0.005,-6.684
1/11/2011,20:00,0,0.124,-1.307,0.002,-6.659
1/11/2011,21:00,0,0.124,-1.476,0,-6.96
1/11/2011,22:00,0,0.124,-1.673,-0.003,-7.921
1/11/2011,23:00,0,0.124,-1.897,-0.001,-7.434
1/12/2011,0:00,0,0.123,-2.069,0.001,-7.139
1/12/2011,1:00,0,0.123,-2.227,0.001,-7.232
1/12/2011,2:00,0,0.123,-2.376,-0.001,-6.674
1/12/2011,3:00,0,0.122,-2.447,-0.006,-6.713
1/12/2011,4:00,0,0.122,-2.496,-0.008,-6.802
1/12/2011,5:00,0,0.122,-2.556,-0.005,-6.968
1/12/2011,6:00,0,0.122,-2.601,-0.004,-6.388
1/12/2011,7:00,0,0.121,-2.612,-0.006,-6.264
1/12/2011,8:00,0,0.121,-2.612,0.001,-6.153
1/12/2011,9:00,0,0.12,-2.608,0.025,-5.62
1/12/2011,10:00,0,0.119,-2.475,0.079,-4.061
1/12/2011,11:00,0,0.116,-2.133,0.168,-1.925
1/12/2011,12:00,0,0.115,-1.699,0.215,-0.83
1/12/2011,13:00,0,0.114,-1.349,0.244,0.458
1/12/2011,14:00,0,0.114,-1.103,0.245,1.838
1/12/2011,15:00,0,0.115,-0.935,0.211,2.583
1/12/2011,16:00,0,0.116,-0.811,0.145,2.396
1/12/2011,17:00,0,0.119,-0.717,0.055,1.691
1/12/2011,18:00,0,0.121,-0.647,-0.006,-1.965
1/12/2011,19:00,0,0.122,-0.583,-0.001,-3.405
1/12/2011,20:00,0,0.123,-0.544,-0.013,-4.921
1/12/2011,21:00,0,0.124,-0.501,-0.009,-5.394
1/12/2011,22:00,0,0.124,-0.497,-0.009,-5.709
1/12/2011,23:00,0,0.124,-0.522,-0.007,-5.393
1/13/2011,0:00,0,0.124,-0.647,-0.008,-6.604
1/13/2011,1:00,0,0.123,-0.834,-0.004,-5.233
1/13/2011,2:00,0,0.123,-1.069,-0.003,-5.456
1/13/2011,3:00,0,0.122,-1.348,-0.001,-4.909
1/13/2011,4:00,0,0.122,-1.658,-0.004,-5.381
1/13/2011,5:00,0,0.122,-2.029,0.002,-5.008
1/13/2011,6:00,0,0.122,-2.398,-0.003,-5.819
1/13/2011,7:00,0,0.122,-2.762,-0.004,-5.978
1/13/2011,8:00,0,0.121,-3.103,-0.002,-6.431
1/13/2011,9:00,0,0.119,-3.345,0.028,-4.085
1/13/2011,10:00,0,0.116,-3.279,0.102,-1.924
1/13/2011,11:00,0,0.113,-2.763,0.17,0.362
1/13/2011,12:00,0,0.111,-2.097,0.242,2.263
1/13/2011,13:00,0,0.11,-1.59,0.286,4.792
1/13/2011,14:00,0,0.11,-1.253,0.289,6.109
1/13/2011,15:00,0,0.111,-1.026,0.243,5.592
1/13/2011,16:00,0,0.113,-0.868,0.157,4.931
1/13/2011,17:00,0,0.115,-0.748,0.068,3.416
1/13/2011,18:00,0,0.117,-0.672,-0.021,0.364
1/13/2011,19:00,0,0.119,-0.603,-0.005,-1.638
1/13/2011,20:00,0,0.12,-0.556,-0.008,-2.316
1/13/2011,21:00,0,0.12,-0.511,-0.014,-2.769
1/13/2011,22:00,0,0.121,-0.469,-0.012,-1.258
1/13/2011,23:00,0,0.121,-0.453,-0.011,-0.559
1/14/2011,0:00,0,0.119,-0.424,-0.003,1.353
1/14/2011,1:00,0,0.118,-0.435,0,1.171
1/14/2011,2:00,0,0.118,-0.478,-0.001,1.397
1/14/2011,3:00,0,0.119,-0.571,-0.002,-0.095
1/14/2011,4:00,0,0.118,-0.733,0.002,0.439
1/14/2011,5:00,0,0.116,-0.896,-0.001,1.733
1/14/2011,6:00,0,0.117,-0.997,-0.006,0.626
1/14/2011,7:00,0,0.119,-1.157,-0.012,-1.742
1/14/2011,8:00,0,0.12,-1.423,-0.005,-0.207
1/14/2011,9:00,0,0.117,-1.691,0.036,2.708
1/14/2011,10:00,0,0.112,-1.695,0.139,4.014
1/14/2011,11:00,0,0.11,-1.37,0.223,5.183
1/14/2011,12:00,0,0.11,-1.086,0.276,5.896
1/14/2011,13:00,0,0.11,-0.881,0.298,6.276
1/14/2011,14:00,0,0.112,-0.737,0.29,6.682
1/14/2011,15:00,0,0.115,-0.64,0.253,7.223
1/14/2011,16:00,0,0.121,-0.559,0.177,7.199
1/14/2011,17:00,0,0.125,-0.5,0.069,5.637
1/14/2011,18:00,0,0.127,-0.444,-0.019,2.696
1/14/2011,19:00,0,0.126,-0.415,-0.009,1.263
1/14/2011,20:00,0,0.125,-0.363,-0.012,0.206
1/14/2011,21:00,0,0.125,-0.353,-0.013,-1.084
1/14/2011,22:00,0,0.124,-0.327,-0.011,-1.148
1/14/2011,23:00,0,0.123,-0.294,-0.008,-0.526
1/15/2011,0:00,0,0.123,-0.295,-0.013,-1.579
1/15/2011,1:00,0,0.124,-0.286,-0.013,-1.744
1/15/2011,2:00,0,0.124,-0.259,-0.013,-2.153
1/15/2011,3:00,0,0.123,-0.237,-0.012,-2.751
1/15/2011,4:00,0,0.123,-0.232,-0.014,-3.671
1/15/2011,5:00,0,0.123,-0.229,-0.016,-2.644
1/15/2011,6:00,0,0.123,-0.267,-0.012,-1.461
1/15/2011,7:00,0,0.123,-0.338,-0.014,-3.41
1/15/2011,8:00,0,0.123,-0.47,-0.015,-2.492
1/15/2011,9:00,0,0.119,-0.65,0.028,0.699
1/15/2011,10:00,0,0.111,-0.749,0.131,4.041
1/15/2011,11:00,0,0.11,-0.682,0.219,5.36
1/15/2011,12:00,0,0.113,-0.589,0.279,6.402
1/15/2011,13:00,0,0.12,-0.518,0.299,7.453
1/15/2011,14:00,0,0.127,-0.452,0.255,7.779
1/15/2011,15:00,0,0.128,-0.398,0.239,8.4
1/15/2011,16:00,0,0.129,-0.353,0.177,8.34
1/15/2011,17:00,0,0.134,-0.338,0.05,7.83
1/15/2011,18:00,0,0.136,-0.303,-0.014,2.303
1/15/2011,19:00,0,0.134,-0.273,-0.016,0.458
1/15/2011,20:00,0,0.132,-0.246,-0.015,0.917
1/15/2011,21:00,0,0.131,-0.242,-0.011,0.259
1/15/2011,22:00,0,0.13,-0.216,-0.016,0.755
1/15/2011,23:00,0,0.13,-0.188,-0.015,1.933
1/16/2011,0:00,0,0.129,-0.187,-0.018,-0.581
1/16/2011,1:00,0,0.128,-0.183,-0.018,-1.108
1/16/2011,2:00,0,0.128,-0.18,-0.009,-1.328
1/16/2011,3:00,0,0.127,-0.178,-0.014,-2.816
1/16/2011,4:00,0,0.127,-0.176,-0.014,-3.022
1/16/2011,5:00,0,0.126,-0.161,-0.014,-0.345
1/16/2011,6:00,0,0.125,-0.141,-0.012,-0.258
1/16/2011,7:00,0,0.124,-0.131,-0.012,0.882
1/16/2011,8:00,0,0.123,-0.136,-0.012,0.437
1/16/2011,9:00,0,0.123,-0.157,0.021,1.377
1/16/2011,10:00,0,0.12,-0.191,0.094,5.177
1/16/2011,11:00,0,0.118,-0.173,0.219,9.38
1/16/2011,12:00,0,0.122,-0.178,0.292,9.91
1/16/2011,13:00,0,0.126,-0.186,0.314,10.12
1/16/2011,14:00,0,0.127,-0.187,0.3,10.57
1/16/2011,15:00,0,0.128,-0.188,0.269,11.24
1/16/2011,16:00,0,0.13,-0.178,0.205,11.65
1/16/2011,17:00,0,0.136,-0.14,0.077,10.71
1/16/2011,18:00,0,0.14,-0.132,-0.018,7.51
1/16/2011,19:00,0,0.143,-0.112,-0.005,5.622
1/16/2011,20:00,0,0.143,-0.082,-0.007,5.466
1/16/2011,21:00,0,0.143,-0.049,-0.005,5.422
1/16/2011,22:00,0,0.143,-0.047,-0.007,6.056
1/16/2011,23:00,0,0.143,-0.047,-0.009,5.28
1/17/2011,0:00,0,0.142,-0.046,-0.005,5.734
1/17/2011,1:00,0,0.142,-0.047,-0.008,5.206
1/17/2011,2:00,0,0.141,-0.047,-0.002,5.471
1/17/2011,3:00,0,0.141,-0.047,-0.004,5.531
